,Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
1825,BTC,3/13/2019,6577.61432,6503.686952,6634.760949,6469.403572
1826,BTC,3/14/2019,6648.387947,6577.616083,6665.394229,6538.792079
1827,BTC,3/15/2019,6604.754342,6648.387803,6660.79686,6511.647196
1828,BTC,3/16/2019,6577.354229,6540.322738,6586.475311,6533.148927
1829,BTC,3/17/2019,6482.24577,6578.997152,6579.001542,6434.655985
1830,BTC,3/18/2019,6595.935786,6507.454452,6643.005362,6502.934563
1831,BTC,3/19/2019,6631.575297,6595.935786,6681.775154,6555.811033
1832,BTC,3/20/2019,6596.260326,6635.134241,6645.564476,6572.472662
1833,BTC,3/21/2019,6592.686318,6596.260368,6638.223291,6548.187842
1834,BTC,3/22/2019,6663.8685,6615.103706,6697.495814,6592.206968
1835,BTC,3/23/2019,6664.021071,6663.868499,6677.230859,6602.479356
1836,BTC,3/24/2019,6620.495845,6664.020979,6664.020979,6547.963287
1837,BTC,3/25/2019,6286.859203,6629.470053,6629.582997,6222.48545
1838,BTC,3/26/2019,6310.198921,6286.506332,6351.784169,6208.718289
1839,BTC,3/27/2019,6332.131154,6310.19844,6337.091101,6272.48444
1840,BTC,3/28/2019,6362.417016,6330.97705,6409.601641,6320.713209
1841,BTC,3/29/2019,6722.587503,6342.380722,7587.524634,6307.184686
1842,BTC,3/30/2019,6725.833078,6724.097511,6898.033441,6680.922098
1843,BTC,3/31/2019,6445.74701,6725.833124,6803.158612,6433.047212
1844,BTC,4/1/2019,6375.648863,6451.064663,6487.474922,6336.173505
1845,BTC,4/2/2019,6373.686817,6375.648863,6408.227988,6340.265011
1846,BTC,4/3/2019,6408.479085,6361.83549,6439.790347,6343.061455
1847,BTC,4/4/2019,6413.530491,6407.390391,6473.834459,6399.003393
1848,BTC,4/5/2019,6397.880154,6413.204305,6438.074557,6363.332866
1849,BTC,4/6/2019,6397.252324,6406.565596,6435.977703,6353.138046
1850,BTC,4/7/2019,6408.667175,6403.02255,6461.249804,6384.94633
1851,BTC,4/8/2019,6406.500726,6413.566041,6422.783207,6359.259247
1852,BTC,4/9/2019,6393.179337,6406.336552,6449.028506,6371.195735
1853,BTC,4/10/2019,6437.355484,6393.845687,6443.889414,6390.344445
1854,BTC,4/11/2019,6430.687141,6442.739221,6443.090373,6409.770584
1855,BTC,4/12/2019,6267.189683,6431.150405,6440.457696,6212.560523
1856,BTC,4/13/2019,6277.4645,6266.91015,6314.272457,6248.517585
1857,BTC,4/14/2019,6322.713671,6277.734671,6395.783431,6208.057336
1858,BTC,4/15/2019,6342.094813,6323.093628,6377.656227,6297.589337
1859,BTC,4/16/2019,6361.141272,6341.400656,6410.156466,6337.649751
1860,BTC,4/17/2019,6345.738943,6361.719812,6372.23797,6293.151812
1861,BTC,4/18/2019,6406.139755,6345.738943,6474.778438,6319.627622
1862,BTC,4/19/2019,6397.352124,6406.140331,6441.957228,6375.69889
1863,BTC,4/20/2019,6426.917802,6405.377175,6450.998745,6378.542775
1864,BTC,4/21/2019,6515.489453,6427.655222,6554.951932,6425.658626
1865,BTC,4/22/2019,6413.524289,6519.336088,6531.733661,6401.936546
1866,BTC,4/23/2019,6344.632504,6413.524,6434.253185,6310.652653
1867,BTC,4/24/2019,6366.655232,6339.781895,6397.877364,6336.218051
1868,BTC,4/25/2019,6328.480646,6361.005434,6381.813434,6293.721847
1869,BTC,4/26/2019,6328.154696,6371.273273,6392.766568,6306.010271
1870,BTC,4/27/2019,6283.438677,6328.154697,6332.487634,6246.238174
1871,BTC,4/28/2019,5525.801093,6282.604411,6296.953866,5391.11663
1872,BTC,4/29/2019,5512.152834,5525.764809,5693.068952,5245.694267
1873,BTC,4/30/2019,5449.600634,5574.017153,5609.722588,5424.050404
1874,BTC,5/1/2019,5498.411279,5514.42386,5565.028968,5467.50059
1875,BTC,5/2/2019,5554.014895,5498.367784,5639.976973,5496.677822
1876,BTC,5/3/2019,4801.342897,5554.014747,5611.149551,4709.864255
1877,BTC,5/4/2019,4247.312774,4745.619841,4889.622712,4077.594717
1878,BTC,5/5/2019,4479.299558,4365.741549,4632.902485,4251.165063
1879,BTC,5/6/2019,4406.744031,4477.227244,4592.879115,4355.568649
1880,BTC,5/7/2019,4330.91722,4406.744487,4406.744585,4120.999691
1881,BTC,5/8/2019,3729.872648,4330.925425,4379.509892,3669.61397
1882,BTC,5/9/2019,3952.205029,3789.289089,4102.999387,3448.576041
1883,BTC,5/10/2019,3641.557165,3952.21152,4065.748217,3531.721646
1884,BTC,5/11/2019,3793.192364,3641.937925,3831.820142,3560.324065
1885,BTC,5/12/2019,4175.319972,3793.195994,4342.439922,3753.446179
1886,BTC,5/13/2019,4219.608363,4221.323335,4401.462583,4083.319821
1887,BTC,5/14/2019,3953.447895,4242.7447,4300.976374,3879.658101
1888,BTC,5/15/2019,4179.603828,3954.521462,4252.369948,3905.394191
1889,BTC,5/16/2019,4119.518242,4139.47706,4256.954021,4039.098584
1890,BTC,5/17/2019,3848.032737,4093.851115,4105.858957,3756.326092
1891,BTC,5/18/2019,3890.29212,3848.02046,4035.531558,3725.003343
1892,BTC,5/19/2019,3714.573383,3890.292261,3914.531776,3676.541484
1893,BTC,5/20/2019,3579.206624,3697.351467,3839.120977,3548.013939
1894,BTC,5/21/2019,3392.874146,3579.207206,3622.501257,3202.762797
1895,BTC,5/22/2019,3453.616185,3392.878176,3476.930178,3252.835797
1896,BTC,5/23/2019,3508.306367,3453.588499,3643.41485,3375.366987
1897,BTC,5/24/2019,3420.733768,3529.120201,3592.236734,3356.642553
1898,BTC,5/25/2019,3361.946628,3410.162882,3429.100418,3295.037452
1899,BTC,5/26/2019,3415.833749,3361.956191,3475.391356,3325.92518
1900,BTC,5/27/2019,3264.547913,3428.049729,3436.142473,3234.263656
1901,BTC,5/28/2019,3213.207081,3263.271683,3301.651394,3139.099494
1902,BTC,5/29/2019,3195.962272,3213.207159,3228.86742,3123.342716
1903,BTC,5/30/2019,3201.642468,3179.299355,3257.600326,3177.353015
1904,BTC,5/31/2019,3479.461203,3200.176265,3580.814884,3182.701395
1905,BTC,6/1/2019,3563.894946,3479.46099,3574.240335,3430.858731
1906,BTC,6/2/2019,3710.316759,3665.658829,3930.098491,3643.828665
1907,BTC,6/3/2019,4066.799953,3710.323532,4161.296726,3663.743439
1908,BTC,6/4/2019,3825.739794,4066.773617,4165.550651,3775.323684
1909,BTC,6/5/2019,3863.726329,3839.230387,3930.859591,3792.905375
1910,BTC,6/6/2019,3950.794342,3863.726329,4053.230547,3863.722999
1911,BTC,6/7/2019,4055.29626,3943.737776,4242.436134,3943.669448
1912,BTC,6/8/2019,3768.350024,4031.003413,4046.572084,3678.043649
1913,BTC,6/9/2019,3808.153022,3768.872104,3870.401164,3683.681845
1914,BTC,6/10/2019,3588.198223,3810.295204,3843.311793,3572.152376
1915,BTC,6/11/2019,3866.5293,3588.235351,3946.244649,3559.737717
1916,BTC,6/12/2019,3726.48,3889.06,3942.09,3704.02
1917,BTC,6/13/2019,3833.4,3729.96,3865.73,3690.6
1918,BTC,6/14/2019,3690.56462,3690.972338,3691.306792,3690.47512
1919,BTC,6/15/2019,3716.564441,3694.330067,3742.881855,3645.876282
1920,BTC,6/16/2019,3883.304754,3716.564384,3901.709127,3712.274108
1921,BTC,6/17/2019,3796.592741,3883.303622,3917.197684,3761.944042
1922,BTC,6/18/2019,3813.381108,3782.020706,3845.986111,3726.739663
1923,BTC,6/19/2019,3810.914343,3813.381119,3867.417432,3776.828878
1924,BTC,6/20/2019,4015.133187,3798.034097,4064.945356,3759.516526
1925,BTC,6/21/2019,3990.631741,4033.459166,4061.8648,3527.139278
1926,BTC,6/22/2019,3993.986144,3990.631753,4097.383035,3948.035924
1927,BTC,6/23/2019,3996.325193,3982.9383,4024.73449,3966.976346
1928,BTC,6/24/2019,3618.346291,3996.325181,4026.528311,3571.07696
1929,BTC,6/25/2019,3607.16489,3618.268962,3677.732346,3573.674979
1930,BTC,6/26/2019,3612.528238,3610.129566,3645.344105,3565.627889
1931,BTC,6/27/2019,3498.669392,3615.420848,3643.047723,3481.83289
1932,BTC,6/28/2019,3655.347067,3498.669615,3697.069001,3489.718715
1933,BTC,6/29/2019,3569.751259,3654.680318,3680.703656,3545.429551
1934,BTC,6/30/2019,3594.72174,3569.682666,3663.918729,3568.148796
1935,BTC,7/1/2019,3624.717337,3604.551637,3645.731298,3547.309687
1936,BTC,7/2/2019,3606.855187,3624.7175,3642.961038,3579.425318
1937,BTC,7/3/2019,3691.908564,3606.855117,3736.35654,3603.420476
1938,BTC,7/4/2019,3545.221724,3681.284747,3702.454802,3491.703684
1939,BTC,7/5/2019,3529.463529,3545.221816,3559.233818,3497.602642
1940,BTC,7/6/2019,3582.551947,3529.463928,3606.741677,3445.686471
1941,BTC,7/7/2019,3550.770799,3573.68895,3609.876902,3522.835474
1942,BTC,7/8/2019,3563.920476,3556.861961,3592.593897,3531.547309
1943,BTC,7/9/2019,3567.666164,3572.808887,3575.12437,3523.424187
1944,BTC,7/10/2019,3564.27801,3567.666225,3649.499903,3542.170987
1945,BTC,7/11/2019,3540.620947,3564.160202,3565.954936,3482.38447
1946,BTC,7/12/2019,3426.262161,3531.20371,3542.417161,3375.463901
1947,BTC,7/13/2019,3396.018645,3430.707749,3439.068371,3347.143188
1948,BTC,7/14/2019,3442.032215,3396.224799,3461.23195,3372.688746
1949,BTC,7/15/2019,3421.633227,3435.521847,3472.247461,3395.284634
1950,BTC,7/16/2019,3440.805699,3413.722219,3455.414301,3376.731683
1951,BTC,7/17/2019,3434.035285,3441.076847,3454.694339,3410.541106
1952,BTC,7/18/2019,3405.499313,3434.044895,3488.571973,3387.579366
1953,BTC,7/19/2019,3413.230431,3418.022943,3443.638096,3394.99421
1954,BTC,7/20/2019,3420.767899,3413.230378,3434.689632,3399.955745
1955,BTC,7/21/2019,3368.519032,3429.981335,3442.92046,3345.124422
1956,BTC,7/22/2019,3361.534076,3366.529473,3381.783837,3350.75599
1957,BTC,7/23/2019,3592.022152,3361.534447,3703.481571,3344.343493
1958,BTC,7/24/2019,3618.46468,3622.627386,3639.49429,3591.289224
1959,BTC,7/25/2019,3622.154003,3618.464502,3632.038219,3578.980093
1960,BTC,7/26/2019,3594.183177,3622.173667,3654.116621,3580.428994
1961,BTC,7/27/2019,3580.341881,3594.183267,3617.423243,3547.249433
1962,BTC,7/28/2019,3570.554833,3590.224148,3626.790495,3557.898552
1963,BTC,7/29/2019,3559.396858,3570.554837,3588.773513,3537.428098
1964,BTC,7/30/2019,3567.247765,3556.19948,3618.520131,3543.412504
1965,BTC,7/31/2019,3597.405191,3567.23715,3608.963504,3565.609675
1966,BTC,8/1/2019,3607.151988,3597.388615,3663.620411,3559.757213
1967,BTC,8/2/2019,3866.318165,3607.132961,3926.121367,3599.924256
1968,BTC,8/3/2019,3905.48292,3870.834104,3976.889598,3843.300685
1969,BTC,8/4/2019,3925.739844,3905.465644,3965.555496,3862.120342
1970,BTC,8/5/2019,3890.758485,3925.739844,3980.057929,3871.950163
1971,BTC,8/6/2019,3934.60759,3899.507867,3954.534813,3890.619696
1972,BTC,8/7/2019,4106.112759,3934.606112,4147.011274,3913.744127
1973,BTC,8/8/2019,3764.620516,4106.095188,4179.658614,3698.82002
1974,BTC,8/9/2019,3820.865341,3764.622167,3853.370301,3730.685214
1975,BTC,8/10/2019,3798.58179,3820.879316,3832.029065,3763.212195
1976,BTC,8/11/2019,3773.936335,3797.637284,3825.165879,3667.524016
1977,BTC,8/12/2019,3800.678543,3774.441461,3880.231185,3754.800022
1978,BTC,8/13/2019,3812.611979,3800.367026,3841.044823,3789.918498
1979,BTC,8/14/2019,3805.41917,3807.691513,3820.194356,3760.409216
1980,BTC,8/15/2019,3783.664101,3808.845756,3819.695481,3767.242048
1981,BTC,8/16/2019,3690.862893,3784.355063,3805.353616,3664.477743
1982,BTC,8/17/2019,3833.080885,3702.049871,3867.718704,3689.697154
1983,BTC,8/18/2019,3849.95637,3833.592429,3882.96577,3803.516054
1984,BTC,8/19/2019,3860.839983,3849.956367,3891.745492,3828.670303
1985,BTC,8/20/2019,3829.371904,3860.800616,3918.997566,3779.516481
1986,BTC,8/21/2019,3899.86846,3842.887138,3949.88414,3833.144912
1987,BTC,8/22/2019,3900.655869,3917.756192,3922.934211,3866.915781
1988,BTC,8/23/2019,3852.24919,3900.459274,3914.45552,3820.928943
1989,BTC,8/24/2019,3867.295946,3852.623882,3880.971604,3796.675857
1990,BTC,8/25/2019,3847.274442,3867.295957,3874.719094,3824.808796
1991,BTC,8/26/2019,3856.744363,3847.27445,3898.72571,3793.391914
1992,BTC,8/27/2019,3893.052301,3856.744324,3909.278294,3844.448963
1993,BTC,8/28/2019,3986.851236,3893.052229,4034.682777,3892.818369
1994,BTC,8/29/2019,3971.389045,3990.536665,3993.605506,3932.58218
1995,BTC,8/30/2019,3975.415764,3971.383597,4021.892414,3932.674029
1996,BTC,8/31/2019,3997.037131,3971.281987,4021.007072,3950.892921
1997,BTC,9/1/2019,4028.787395,3997.037055,4035.526497,3965.793637
1998,BTC,9/2/2019,3975.811429,4027.588651,4054.538056,3905.836084
1999,BTC,9/3/2019,3988.305225,3975.811248,4003.532316,3958.944316
2000,BTC,9/4/2019,3978.707443,3978.276039,4007.984568,3962.802425
2001,BTC,9/5/2019,3969.438701,3978.707443,3991.965292,3941.879744
2002,BTC,9/6/2019,3914.781717,3973.696582,3983.232764,3904.29393
2003,BTC,9/7/2019,3916.37532,3914.781742,3929.979427,3877.720858
2004,BTC,9/8/2019,4019.59051,3926.865359,4031.357641,3915.577708
2005,BTC,9/9/2019,4009.370872,4019.59051,4034.386524,3991.008616
2006,BTC,9/10/2019,4081.260114,4009.37107,4101.149119,4007.619169
2007,BTC,9/11/2019,4082.221605,4091.750409,4129.415102,4031.061257
2008,BTC,9/12/2019,4095.704791,4082.221605,4105.536254,4074.245456
2009,BTC,9/13/2019,4136.18494,4095.704791,4149.6618,4053.601676
2010,BTC,9/14/2019,4819.770635,4136.182905,4962.780306,4133.55666
2011,BTC,9/15/2019,5103.150753,4819.773504,5326.233877,4811.244974
2012,BTC,9/16/2019,4876.599431,4967.90163,5072.589614,4788.707994
2013,BTC,9/17/2019,5031.933271,4876.596147,5061.703203,4876.596147
2014,BTC,9/18/2019,5029.321082,5033.791239,5230.957551,4935.263044
2015,BTC,9/19/2019,5199.17317,5029.320269,5248.464931,5020.333332
2016,BTC,9/20/2019,5261.205043,5193.929096,5344.247093,5089.678145
2017,BTC,9/21/2019,5180.997649,5261.200329,5286.86342,5118.006185
2018,BTC,9/22/2019,5284.543758,5180.996674,5451.989154,5171.615377
2019,BTC,9/23/2019,5050.605824,5321.613514,5343.523902,4955.160915
2020,BTC,9/24/2019,5078.515864,5043.402341,5099.606039,4895.73318
2021,BTC,9/25/2019,5067.86704,5078.521133,5118.621045,5022.765035
2022,BTC,9/26/2019,5159.387401,5067.87746,5168.43134,5015.165373
2023,BTC,9/27/2019,5046.675166,5146.870366,5182.927,4958.68689
2024,BTC,9/28/2019,5185.204468,5036.460733,5219.96154,5020.952949
2025,BTC,9/29/2019,5221.959934,5185.20448,5254.861961,5168.683374
2026,BTC,9/30/2019,5277.558982,5219.079843,5311.487045,5215.802942
2027,BTC,10/1/2019,5267.661246,5280.181428,5346.759303,5213.188471
2028,BTC,10/2/2019,5293.14833,5267.661261,5354.28683,5260.426827
2029,BTC,10/3/2019,5277.558318,5293.148328,5331.917314,5196.633537
2030,BTC,10/4/2019,5399.433417,5283.088267,5409.841963,5240.165296
2031,BTC,10/5/2019,5553.521911,5399.433417,5623.481868,5360.25192
2032,BTC,10/6/2019,5433.991017,5553.519471,5615.992209,5374.864707
2033,BTC,10/7/2019,5133.227526,5433.991017,5506.131953,5056.192579
2034,BTC,10/8/2019,5152.574528,5132.061691,5275.695485,5054.946309
2035,BTC,10/9/2019,5201.193239,5152.574408,5219.815183,5089.298122
2036,BTC,10/10/2019,5153.54574,5201.19306,5209.347656,5119.909133
2037,BTC,10/11/2019,5152.4335,5157.543028,5193.025339,5084.842704
2038,BTC,10/12/2019,5278.444469,5156.617283,5293.605385,5131.260198
2039,BTC,10/13/2019,5298.942492,5278.44445,5352.359143,5260.844026
2040,BTC,10/14/2019,5406.878067,5324.63927,5428.488394,5311.6701
2041,BTC,10/15/2019,5698.679054,5406.878111,5792.211463,5379.208048
2042,BTC,10/16/2019,5813.331779,5691.147527,5830.948913,5530.74824
2043,BTC,10/17/2019,5714.035052,5788.598598,5788.645478,5635.72385
2044,BTC,10/18/2019,5707.008421,5714.034966,5751.565609,5563.314727
2045,BTC,10/19/2019,5900.529693,5688.259841,5957.150104,5688.253246
2046,BTC,10/20/2019,5933.441391,5760.375057,5943.410892,5709.476326
2047,BTC,10/21/2019,6160.685902,5933.446285,6160.685902,5846.650918
2048,BTC,10/22/2019,6388.82945,6160.689544,6427.831207,6099.157976
2049,BTC,10/23/2019,7255.805536,6348.706737,7338.322181,6347.331889
2050,BTC,10/24/2019,6993.706661,7242.023653,7578.770675,6759.882084
2051,BTC,10/25/2019,7907.940835,6993.705887,8149.561088,6861.28668
2052,BTC,10/26/2019,7929.417416,7907.946425,8354.869652,7643.403561
2053,BTC,10/27/2019,8178.453519,7990.127708,8261.95311,7845.980238
2054,BTC,10/28/2019,7821.076243,8178.453574,8361.300191,7684.665283
2055,BTC,10/29/2019,7244.650539,7821.076541,7936.97477,6901.829403
2056,BTC,10/30/2019,7296.649729,7362.257633,7491.7942,7219.260668
2057,BTC,10/31/2019,8222.259395,7286.421427,8243.357508,7268.210918
2058,BTC,11/1/2019,7918.012499,8222.265473,8297.545603,7582.108489
2059,BTC,11/2/2019,7962.128743,7985.511103,8093.679154,7812.277222
2060,BTC,11/3/2019,7724.90388,7962.51988,8019.754546,7512.113924
2061,BTC,11/4/2019,7904.84691,7724.894267,7974.230631,7479.095035
2062,BTC,11/5/2019,8039.506791,7872.375871,8172.800838,7793.433814
2063,BTC,11/6/2019,8090.570163,7991.919816,8131.577634,7936.743891
2064,BTC,11/7/2019,8654.142368,8091.046526,8781.78203,7890.070676
2065,BTC,11/8/2019,8801.346606,8654.151802,8938.246491,8622.572192
2066,BTC,11/9/2019,8720.331485,8777.565788,8820.666297,8556.590834
2067,BTC,11/10/2019,8673.400107,8722.347641,8757.242443,8431.12989
2068,BTC,11/11/2019,8288.040256,8666.839657,9085.149997,8026.586476
2069,BTC,11/12/2019,8514.203882,8286.496394,8545.643225,8121.089479
2070,BTC,11/13/2019,8589.479505,8515.395927,8623.729981,8456.86041
2071,BTC,11/14/2019,8745.265561,8590.169642,8831.182154,8524.242741
2072,BTC,11/15/2019,8475.048229,8745.109224,8766.743462,8343.317687
2073,BTC,11/16/2019,7646.572514,8109.159569,8109.159569,7454.269352
2074,BTC,11/17/2019,7791.321135,7645.798758,7923.561139,7587.361621
2075,BTC,11/18/2019,7731.881726,7795.195924,7921.527049,7460.129076
2076,BTC,11/19/2019,8031.256079,7731.185918,8135.16682,7724.539678
2077,BTC,11/20/2019,7950.425799,8031.233856,8075.593539,7791.899834
2078,BTC,11/21/2019,7601.922492,7931.892273,7965.024535,7526.592609
2079,BTC,11/22/2019,7955.006238,7601.922505,8065.900135,7531.5341
2080,BTC,11/23/2019,7904.62525,8015.230919,8049.222661,7715.610306
2081,BTC,11/24/2019,8152.78868,7904.614632,8250.416067,7825.114084
2082,BTC,11/25/2019,8257.720099,8167.668236,8331.664352,8053.154225
2083,BTC,11/26/2019,8668.787954,8258.277693,8695.022966,8173.400277
2084,BTC,11/27/2019,8837.168413,8699.144537,8898.996023,8623.471735
2085,BTC,11/28/2019,9062.540461,8837.249652,9382.819714,8801.995665
2086,BTC,11/29/2019,9347.975087,9062.593525,9410.342462,8970.770913
2087,BTC,11/30/2019,9013.48785,9338.754059,9358.773256,8944.097105
2088,BTC,12/1/2019,9260.123638,9012.469676,9286.416716,8968.581715
2089,BTC,12/2/2019,9560.900689,9261.682723,9600.915335,9199.775257
2090,BTC,12/3/2019,9907.407965,9560.900659,9942.527077,9522.832102
2091,BTC,12/4/2019,10462.41217,10207.49034,11191.5678,10059.41627
2092,BTC,12/5/2019,10844.57097,10462.39042,11308.69355,10461.99889
2093,BTC,12/6/2019,10997.45975,10844.60177,11105.10052,10540.81244
2094,BTC,12/7/2019,11666.40968,10997.45328,11705.6219,10952.02502
2095,BTC,12/8/2019,12445.92586,11669.66586,13880.23771,11626.88109
2096,BTC,12/9/2019,11087.26883,12445.92234,13329.58031,10315.75387
2097,BTC,12/10/2019,12317.95301,11087.23572,12403.04351,10790.98414
2098,BTC,12/11/2019,12025.08097,12361.1871,12382.0417,11369.2745
2099,BTC,12/12/2019,10933.31051,12025.09452,12188.3067,10838.56007
2100,BTC,12/13/2019,10455.68382,10933.30749,11197.99575,9987.256849
2101,BTC,12/14/2019,10801.13014,10455.71189,10934.815,9677.5904
2102,BTC,12/15/2019,11943.24022,10779.91006,11968.65444,10692.66944
2103,BTC,12/16/2019,11646.52461,11943.24132,12045.07955,11489.83066
2104,BTC,12/17/2019,10947.20905,11139.77103,11441.85573,10772.35484
2105,BTC,12/18/2019,11220.046,10947.20856,11736.57094,10835.77587
2106,BTC,12/19/2019,11423.11447,11220.04951,11594.11777,11102.91516
2107,BTC,12/20/2019,12336.99939,11423.14116,12355.46303,11336.16395
2108,BTC,12/21/2019,12576.90407,12336.99155,12816.67904,12128.71218
2109,BTC,12/22/2019,12055.18379,12586.24197,13176.68774,11567.89839
2110,BTC,12/23/2019,11325.1447,12055.18281,12189.17784,11012.04112
2111,BTC,12/24/2019,11803.95996,11325.20183,11920.92206,11101.08851
2112,BTC,12/25/2019,11280.60274,11797.77215,11831.80837,10827.03516
2113,BTC,12/26/2019,10507.39583,11403.96731,11464.24252,10317.74949
2114,BTC,12/27/2019,10935.48274,10507.34821,10955.82405,9873.027243
2115,BTC,12/28/2019,9491.410516,10935.47264,11076.35282,9405.352196
2116,BTC,12/29/2019,9734.132134,9491.438127,9973.24511,9086.489499
2117,BTC,12/30/2019,10604.34887,9694.486511,10741.9887,9283.643
2118,BTC,12/31/2019,10467.26094,10604.34315,10798.63846,10134.09431
2119,BTC,1/1/2020,10984.216,10534.96325,11036.42593,10369.80107
2120,BTC,1/2/2020,10552.13163,11005.39657,11097.77442,10315.26618
2121,BTC,1/3/2020,10286.63923,10552.12785,10686.24817,10072.52249
